旅館名稱,旅館中文名稱,商家,內容,價錢,旅館地址
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Booking.com,雙人間（2位成人）- 禁煙 - 免費WiFi,3160,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Booking.com,雙床間（2名成人）- 禁煙 - 免費WiFi,3160,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Booking.com,雙人間（2位成人）- 可吸煙 - 免費WiFi,3160,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Booking.com,高級雙人間（2位成人） - 可吸煙 - 免費WiFi,3160,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Booking.com,高级双人间（2位成人） - 禁烟 - 免費WiFi,3160,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Hotels.com,"客房 (Run of the House,Smoking orNonSmoking) (免費早餐, 免費無線上網)",2969,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Hotels.com,"客房 (免費早餐, 免費無線上網)",3160,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Hotels.com,"經濟雙床房 (免費早餐, 免費無線上網)",3160,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Expedia.com.tw,"客房 (Run of the House,Smoking orNonSmoking) (免費早餐, 免費無線上網)",2969,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Expedia.com.tw,"客房 (免費早餐, 免費無線上網)",3160,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Expedia.com.tw,"經濟雙床房 (免費早餐, 免費無線上網)",3160,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Priceline.com,入住時分配客房（2成人） - 免費WiFi,2970,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Priceline.com,雙人間（2位成人）- 禁煙 - 免費WiFi,3160,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Priceline.com,雙床間（2名成人）- 禁煙 - 免費WiFi,3160,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Priceline.com,雙人間（2位成人）- 可吸煙 - 免費WiFi,3160,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Priceline.com,高級雙人間（2位成人） - 可吸煙 - 免費WiFi,3160,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Priceline.com,高级双人间（2位成人） - 禁烟 - 免費WiFi,3160,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Trip.com,豪華房 (免費WiFi),3330,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Booking.com,豪華雙床房（2 位成人）－禁菸 - 免費WiFi,3705,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Priceline.com,豪華雙床房（2 位成人）－禁菸 - 免費WiFi,3705,"榮町1-15, 靜岡, 靜崗縣, 日本"
Kuretake Inn Premium Shizuoka Ekimae,吳竹高級飯店靜岡站前,Trip.com,標準房 (免費WiFi),6859,"榮町1-15, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Agoda.com,單人房 - 禁菸,2287,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Booking.com,單人房 - 禁菸 - 不退款 - 免費WiFi,2288,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Agoda.com,單人房 - 可吸菸,2287,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Trip.com,單人房,2257,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Booking.com,單人房 - 可吸菸 - 免費WiFi,2288,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Hotels.com,"經濟雙人房, 吸煙房 (免費無線上網)",2229,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Hotels.com,"經濟雙人房, 非吸煙房 (免費無線上網)",2229,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Expedia.com.tw,"經濟雙人房, 吸煙房 (免費無線上網)",2220,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Expedia.com.tw,"經濟雙人房, 非吸煙房 (免費無線上網)",2220,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Priceline.com,單人房 - 禁菸 - 不退款 - 免費WiFi,2288,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Priceline.com,單人房 - 可吸菸 - 免費WiFi,2288,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Jalan.net,單人,2173,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Trip.com,單人房,2428,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Booking.com,單人房 - 禁菸 - 不退款 - 免費WiFi,2452,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Booking.com,單人房 - 可吸菸 - 免費WiFi,2452,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Hotels.com,"經濟雙人房, 非吸煙房 (免費早餐, 免費無線上網)",2388,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Hotels.com,"經濟雙人房, 吸煙房 (免費早餐, 免費無線上網)",2388,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Expedia.com.tw,"經濟雙人房, 非吸煙房 (免費早餐, 免費無線上網)",2378,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Expedia.com.tw,"經濟雙人房, 吸煙房 (免費早餐, 免費無線上網)",2378,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Priceline.com,單人房 - 禁菸 - 不退款 - 免費WiFi,2452,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Priceline.com,單人房 - 可吸菸 - 免費WiFi,2452,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Agoda.com,Standard Single Room,2875,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Agoda.com,Standard Single [Non Smoking] [Sleeps 2],2950,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Booking.com,雙床房－禁菸 - 免費WiFi,2997,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Hotels.com,"雙人房, 非吸煙房 (免費無線上網)",2919,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Expedia.com.tw,"雙人房, 非吸煙房 (免費無線上網)",2907,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Priceline.com,雙床房－禁菸 - 免費WiFi,2997,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Jalan.net,兩小床,2880,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Trip.com,雙床房,3028,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Trip.com,雙床房,3371,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Booking.com,雙床房－禁菸 - 免費WiFi,3324,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Hotels.com,"雙人房, 非吸煙房 (免費早餐, 免費無線上網)",3237,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Expedia.com.tw,"雙人房, 非吸煙房 (免費早餐, 免費無線上網)",3224,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Priceline.com,雙床房－禁菸 - 免費WiFi,3324,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,Hotel.info,最優惠可訂房價格,3432,"御幸町11-6, 靜岡, 靜崗縣, 日本"
Shizutetsu Hotel Prezio Shizuoka-Ekikita,靜鐵商旅Prezio靜岡站北,hrs.com,最優惠可訂房價格,3431,"御幸町11-6, 靜岡, 靜崗縣, 日本"
